EVENT_ID,AREAPERIL_ID,INTENSITY_BIN_INDEX,PROB
640,25,15,1
640,26,16,1
640,27,16,1
640,28,16,1
640,29,16,1
640,3,13,1
640,30,16,1
640,31,16,1
640,32,16,1
640,33,16,1
640,34,16,1
640,35,17,1
640,36,17,1
640,37,17,1
640,38,17,1
640,39,17,1
640,4,13,1
640,40,17,1
640,41,17,1
640,42,17,1
640,43,17,1
640,44,17,1
640,45,18,1
640,46,18,1
640,47,18,1
640,48,18,1
640,49,19,1
640,5,13,1
640,50,19,1
640,51,18,1
640,52,18,1
640,53,18,1
640,54,19,1
640,55,19,1
640,56,20,1
640,57,20,1
640,58,20,1
640,59,20,1
640,6,13,1
640,60,20,1
640,61,20,1
640,62,20,1
640,63,20,1
640,64,20,1
640,65,21,1
640,66,21,1
640,67,21,1
640,68,21,1
640,69,22,1
640,7,13,1
640,70,22,1
640,71,22,1
640,72,21,1
640,73,21,1
640,74,21,1
640,75,22,1
640,76,23,1
640,77,23,1
640,78,23,1
640,79,24,1
640,8,14,1
640,80,23,1
640,81,23,1
640,82,23,1
640,83,23,1
640,84,23,1
640,85,23,1
640,86,25,1
640,87,25,1
640,88,24,1
640,89,26,1
640,9,14,1
640,90,25,1
640,91,25,1
640,92,24,1
640,93,25,1
640,94,25,1
640,95,24,1
640,96,26,1
640,97,25,1
640,98,23,1
640,99,25,1
646,1,19,1
646,10,22,1
646,100,14,1
646,11,18,1
646,12,19,1
646,13,19,1
646,14,19,1
646,15,19,1
646,16,19,1
646,17,19,1
646,18,20,1
646,19,20,1
646,2,20,1
646,20,22,1
646,21,17,1
646,22,17,1
646,23,17,1
646,24,17,1
646,25,18,1
646,26,17,1
646,27,18,1
646,28,18,1
646,29,19,1
646,3,20,1
646,30,21,1
646,31,16,1
646,32,16,1
646,33,16,1
646,34,16,1
646,35,16,1
646,36,16,1
646,37,16,1
646,38,17,1
646,39,18,1
646,4,20,1
646,40,19,1
646,41,15,1
646,42,15,1
646,43,15,1
646,44,15,1
646,45,15,1
646,46,15,1
646,47,16,1
646,48,16,1
646,49,17,1
646,5,21,1
646,50,18,1
646,51,13,1
646,52,14,1
646,53,14,1
646,54,14,1
646,55,14,1
646,56,14,1
646,57,15,1
646,58,16,1
646,59,16,1
646,6,20,1
646,60,17,1
646,61,12,1
646,62,13,1
646,63,13,1
646,64,13,1
646,65,13,1
646,66,13,1
646,67,14,1
646,68,15,1
646,69,15,1
646,7,21,1
646,70,16,1
646,71,12,1
646,72,12,1
646,73,12,1
646,74,12,1
646,75,12,1
646,76,12,1
646,77,13,1
646,78,14,1
646,79,15,1
646,8,21,1
646,80,16,1
646,81,11,1
646,82,11,1
646,83,11,1
646,84,11,1
646,85,11,1
646,86,12,1
646,87,13,1
646,88,13,1
646,89,14,1
646,9,22,1
646,90,15,1
646,91,10,1
646,92,10,1
646,93,10,1
646,94,10,1
646,95,11,1
646,96,11,1
646,97,12,1
646,98,13,1
646,99,14,1
647,100,1,1
647,93,1,1
647,94,1,1
647,95,1,1
647,96,1,1
647,97,1,1
647,98,1,1
647,99,1,1
648,1,2,1
648,10,2,1
648,100,6,1
648,11,2,1
648,12,2,1
648,13,2,1
648,14,2,1
648,15,2,1
648,16,3,1
648,17,3,1
648,18,3,1
648,19,3,1
648,2,2,1
648,20,3,1
648,21,3,1
648,22,3,1
648,23,3,1
648,24,3,1
648,25,3,1
648,26,3,1
648,27,3,1
648,28,3,1
648,29,3,1
648,3,2,1
648,30,3,1
648,31,3,1
648,32,3,1
648,33,3,1
648,34,3,1
648,35,3,1
648,36,3,1
648,37,3,1
648,38,3,1
648,39,3,1
648,4,2,1
648,40,3,1
648,41,3,1
648,42,3,1
648,43,3,1
648,44,3,1
648,45,4,1
648,46,4,1
648,47,4,1
648,48,4,1
648,49,4,1
648,5,2,1
648,50,4,1
648,51,4,1
648,52,4,1
648,53,4,1
648,54,4,1
648,55,4,1
648,56,4,1
648,57,4,1
648,58,4,1
648,59,4,1
648,6,2,1
648,60,4,1
648,61,4,1
648,62,4,1
648,63,4,1
648,64,4,1
648,65,4,1
648,66,4,1
648,67,5,1
648,68,5,1
648,69,5,1
648,7,2,1
648,70,5,1
648,71,4,1
648,72,4,1
648,73,5,1
648,74,5,1
648,75,5,1
648,76,5,1
648,77,5,1
648,78,5,1
648,79,5,1
648,8,2,1
648,80,5,1
648,81,5,1
648,82,5,1
648,83,5,1
648,84,5,1
648,85,5,1
648,86,5,1
648,87,5,1
648,88,6,1
648,89,6,1
648,9,2,1
648,90,6,1
648,91,5,1
648,92,5,1
648,93,6,1
648,94,6,1
648,95,6,1
648,96,6,1
648,97,6,1
648,98,6,1
648,99,6,1
649,10,1,1
654,1,3,1
654,11,3,1
654,12,2,1
654,13,2,1
654,14,2,1
654,15,1,1
654,16,1,1
654,2,2,1
654,21,3,1
654,22,2,1
654,23,2,1
654,24,2,1
654,25,1,1
654,3,2,1
654,31,2,1
654,32,2,1
654,33,2,1
654,34,1,1
654,35,1,1
654,4,2,1
654,41,2,1
654,42,2,1
654,43,2,1
654,44,1,1
654,45,1,1
654,5,1,1
654,51,2,1
654,52,2,1
654,53,2,1
654,54,1,1
654,6,1,1
654,61,2,1
654,62,2,1
654,63,1,1
654,64,1,1
654,71,2,1
654,72,2,1
654,73,1,1
654,81,2,1
654,82,1,1
654,83,1,1
654,91,1,1
654,92,1,1
657,100,3,1
657,78,1,1
657,79,1,1
657,80,1,1
657,85,1,1
657,86,2,1
657,87,1,1
657,88,2,1
657,89,2,1
657,90,2,1
657,92,1,1
657,93,1,1
657,94,1,1
657,95,2,1
657,96,2,1
657,97,2,1
657,98,2,1
657,99,3,1
658,1,9,1
658,10,6,1
658,100,2,1
658,11,9,1
658,12,8,1
658,13,7,1
658,14,7,1
658,15,7,1
658,16,7,1
658,17,7,1
658,18,6,1
658,19,6,1
658,2,9,1
658,20,6,1
658,21,8,1
658,22,8,1
658,23,7,1
658,24,6,1
658,25,6,1
658,26,6,1
658,27,6,1
658,28,6,1
658,29,5,1
658,3,8,1
658,30,5,1
658,31,8,1
658,32,7,1
658,33,6,1
658,34,6,1
658,35,5,1
658,36,5,1
658,37,5,1
658,38,5,1
658,39,5,1
658,4,8,1
658,40,4,1
658,41,7,1
658,42,6,1
658,43,6,1
658,44,5,1
658,45,5,1
658,46,5,1
658,47,5,1
658,48,4,1
658,49,4,1
658,5,8,1
658,50,4,1
658,51,6,1
658,52,6,1
658,53,5,1
658,54,5,1
658,55,4,1
658,56,4,1
658,57,4,1
658,58,4,1
658,59,4,1
658,6,8,1
658,60,3,1
658,61,6,1
658,62,5,1
658,63,5,1
658,64,4,1
658,65,4,1
658,66,4,1
658,67,3,1
658,68,3,1
658,69,3,1
658,7,7,1
658,70,3,1
658,71,5,1
658,72,5,1
658,73,5,1
658,74,4,1
658,75,4,1
658,76,3,1
658,77,3,1
658,78,3,1
658,79,3,1
658,8,7,1
658,80,2,1
658,81,5,1
658,82,5,1
658,83,4,1
658,84,4,1
658,85,3,1
658,86,3,1
658,87,3,1
658,88,2,1
658,89,2,1
658,9,7,1
658,90,2,1
658,91,4,1
658,92,4,1
658,93,4,1
658,94,3,1
658,95,3,1
658,96,3,1
658,97,2,1
658,98,2,1
658,99,2,1
669,1,3,1
669,100,1,1
669,11,4,1
669,12,3,1
669,13,3,1
669,14,2,1
669,15,2,1
669,16,1,1
669,2,3,1
669,21,4,1
669,22,3,1
669,23,3,1
669,24,2,1
669,25,2,1
669,26,1,1
669,27,1,1
669,3,2,1
669,31,4,1
669,32,4,1
669,33,3,1
669,34,3,1
669,35,2,1
669,36,2,1
669,37,1,1
669,4,2,1
669,41,4,1
669,42,4,1
669,43,3,1
669,44,3,1
669,45,2,1
669,46,2,1
669,47,1,1
669,5,1,1
669,51,5,1
669,52,4,1
669,53,3,1
669,54,3,1
669,55,2,1
669,56,2,1
669,57,2,1
669,58,1,1
669,6,1,1
669,61,5,1
669,62,4,1
669,63,3,1
669,64,3,1
669,65,3,1
669,66,2,1
669,67,2,1
669,68,1,1
669,69,1,1
669,71,5,1
669,72,4,1
669,73,4,1
669,74,4,1
669,75,3,1
669,76,3,1
669,77,2,1
669,78,2,1
669,79,1,1
669,81,5,1
669,82,5,1
669,83,4,1
669,84,4,1
669,85,3,1
669,86,3,1
669,87,2,1
669,88,2,1
669,89,1,1
669,90,1,1
669,91,6,1
669,92,6,1
669,93,5,1
669,94,4,1
669,95,4,1
669,96,3,1
669,97,3,1
669,98,2,1
669,99,2,1
671,1,3,1
671,11,4,1
671,12,3,1
671,13,3,1
671,14,2,1
671,15,1,1
671,2,3,1
671,21,4,1
671,22,3,1
671,23,3,1
671,24,2,1
671,25,1,1
671,3,2,1
671,31,4,1
671,32,4,1
671,33,3,1
671,34,2,1
671,35,2,1
671,36,1,1
671,4,2,1
671,41,5,1
671,42,4,1
671,43,3,1
671,44,2,1
671,45,2,1
671,46,1,1
671,5,1,1
671,51,5,1
671,52,4,1
671,53,3,1
671,54,3,1
671,55,2,1
671,56,1,1
671,61,5,1
671,62,4,1
671,63,4,1
671,64,3,1
671,65,2,1
671,66,2,1
671,67,1,1
671,71,5,1
671,72,5,1
671,73,4,1
671,74,3,1
671,75,2,1
671,76,2,1
671,77,1,1
671,81,5,1
671,82,5,1
671,83,4,1
671,84,3,1
671,85,2,1
671,86,2,1
671,87,1,1
671,91,4,1
671,92,4,1
671,93,4,1
671,94,4,1
671,95,3,1
671,96,2,1
671,97,2,1
671,98,1,1
673,1,6,1
673,10,13,1
673,100,10,1
673,11,6,1
673,12,7,1
673,13,8,1
673,14,8,1
673,15,9,1
673,16,9,1
673,17,10,1
673,18,11,1
673,19,12,1
673,2,7,1
673,20,13,1
673,21,7,1
673,22,8,1
673,23,8,1
673,24,9,1
673,25,10,1
673,26,10,1
673,27,11,1
673,28,12,1
673,29,13,1
673,3,7,1
673,30,13,1
673,31,7,1
673,32,8,1
673,33,9,1
673,34,10,1
673,35,10,1
673,36,11,1
673,37,11,1
673,38,13,1
673,39,14,1
673,4,7,1
673,40,14,1
673,41,8,1
673,42,9,1
673,43,9,1
673,44,10,1
673,45,11,1
673,46,12,1
673,47,13,1
673,48,13,1
673,49,14,1
673,5,8,1
673,50,14,1
673,51,8,1
673,52,9,1
673,53,10,1
673,54,11,1
673,55,12,1
673,56,13,1
673,57,14,1
673,58,14,1
673,59,13,1
673,6,9,1
673,60,12,1
673,61,9,1
673,62,10,1
673,63,11,1
673,64,12,1
673,65,12,1
673,66,13,1
673,67,15,1
673,68,15,1
673,69,14,1
673,7,10,1
673,70,12,1
673,71,9,1
673,72,10,1
673,73,11,1
673,74,12,1
673,75,13,1
673,76,14,1
673,77,14,1
673,78,14,1
673,79,13,1
673,8,11,1
673,80,12,1
673,81,10,1
673,82,11,1
673,83,12,1
673,84,13,1
673,85,14,1
673,86,15,1
673,87,14,1
673,88,13,1
673,89,12,1
673,9,12,1
673,90,11,1
673,91,11,1
673,92,11,1
673,93,12,1
673,94,13,1
673,95,14,1
673,96,15,1
673,97,14,1
673,98,13,1
673,99,12,1
679,1,10,1
679,10,5,1
679,100,12,1
679,11,11,1
679,12,10,1
679,13,10,1
679,14,9,1
679,15,8,1
679,16,8,1
679,17,7,1
679,18,7,1
679,19,6,1
679,2,9,1
679,20,6,1
679,21,11,1
679,22,11,1
679,23,11,1
679,24,10,1
679,25,9,1
679,26,8,1
679,27,8,1
679,28,7,1
679,29,7,1
679,3,9,1
679,30,6,1
679,31,12,1
679,32,12,1
679,33,12,1
679,34,11,1
679,35,10,1
679,36,9,1
679,37,9,1
679,38,8,1
679,39,7,1
679,4,8,1
679,40,7,1
679,41,13,1
679,42,14,1
679,43,12,1
679,44,11,1
679,45,11,1
679,46,10,1
679,47,9,1
679,48,9,1
679,49,8,1
679,5,8,1
679,50,7,1
679,51,12,1
679,52,13,1
679,53,12,1
679,54,12,1
679,55,12,1
679,56,11,1
679,57,10,1
679,58,9,1
679,59,8,1
679,6,7,1
679,60,8,1
679,61,11,1
679,62,11,1
679,63,11,1
679,64,12,1
679,65,13,1
679,66,12,1
679,67,10,1
679,68,10,1
679,69,9,1
679,7,7,1
679,70,8,1
679,71,10,1
679,72,10,1
679,73,11,1
679,74,12,1
679,75,12,1
679,76,11,1
679,77,11,1
679,78,11,1
679,79,10,1
679,8,6,1
679,80,9,1
679,81,9,1
679,82,9,1
679,83,10,1
679,84,11,1
679,85,11,1
679,86,10,1
679,87,12,1
679,88,12,1
679,89,10,1
679,9,6,1
679,90,11,1
679,91,8,1
679,92,9,1
679,93,9,1
679,94,10,1
679,95,10,1
679,96,10,1
679,97,11,1
679,98,11,1
679,99,11,1
680,1,6,1
680,10,2,1
680,100,3,1
680,11,6,1
680,12,7,1
680,13,7,1
680,14,7,1
680,15,6,1
680,16,5,1
680,17,4,1
680,18,3,1
680,19,3,1
680,2,7,1
680,20,2,1
680,21,5,1
680,22,6,1
680,23,6,1
680,24,6,1
680,25,5,1
680,26,5,1
680,27,4,1
680,28,3,1
680,29,3,1
680,3,7,1
680,30,2,1
680,31,5,1
680,32,6,1
680,33,7,1
680,34,7,1
680,35,6,1
680,36,5,1
680,37,4,1
680,38,4,1
680,39,3,1
680,4,7,1
680,40,2,1
680,41,5,1
680,42,6,1
680,43,7,1
680,44,7,1
680,45,6,1
680,46,5,1
680,47,5,1
680,48,4,1
680,49,3,1
680,5,6,1
680,50,2,1
680,51,5,1
680,52,6,1
680,53,7,1
680,54,7,1
680,55,6,1
680,56,5,1
680,57,4,1
680,58,4,1
680,59,3,1
680,6,5,1
680,60,2,1
680,61,5,1
680,62,5,1
680,63,6,1
680,64,6,1
680,65,6,1
680,66,5,1
680,67,4,1
680,68,3,1
680,69,3,1
680,7,4,1
680,70,2,1
680,71,5,1
680,72,6,1
680,73,7,1
680,74,7,1
680,75,6,1
680,76,5,1
680,77,4,1
680,78,4,1
680,79,3,1
680,8,3,1
680,80,2,1
680,81,5,1
680,82,5,1
680,83,6,1
680,84,7,1
680,85,6,1
680,86,5,1
680,87,4,1
680,88,4,1
680,89,3,1
680,9,3,1
680,90,3,1
680,91,5,1
680,92,5,1
680,93,6,1
680,94,6,1
680,95,6,1
680,96,6,1
680,97,5,1
680,98,4,1
680,99,3,1
682,1,5,1
682,11,5,1
682,12,4,1
682,13,3,1
682,14,3,1
682,15,2,1
682,16,2,1
682,17,1,1
682,18,1,1
682,2,4,1
682,21,4,1
682,22,4,1
682,23,3,1
682,24,3,1
682,25,2,1
682,26,2,1
682,27,1,1
682,3,4,1
682,31,4,1
682,32,3,1
682,33,3,1
682,34,2,1
682,35,2,1
682,36,1,1
682,37,1,1
682,4,3,1
682,41,3,1
682,42,3,1
682,43,2,1
682,44,2,1
682,45,2,1
682,46,1,1
682,5,3,1
682,51,3,1
682,52,2,1
682,53,2,1
682,54,2,1
682,55,1,1
682,6,2,1
682,61,2,1
682,62,2,1
682,63,2,1
682,64,1,1
682,7,2,1
682,71,2,1
682,72,2,1
682,73,1,1
682,8,1,1
682,81,2,1
682,82,1,1
682,9,1,1
682,91,1,1
683,100,3,1
683,56,1,1
683,57,1,1
683,58,1,1
683,59,1,1
683,60,1,1
683,63,1,1
683,64,1,1
683,65,1,1
683,66,1,1
683,67,2,1
683,68,2,1
683,69,2,1
683,70,2,1
683,71,1,1
683,72,1,1
683,73,1,1
683,74,2,1
683,75,2,1
683,76,2,1
683,77,2,1
683,78,2,1
683,79,2,1
683,80,2,1
683,81,1,1
683,82,2,1
683,83,2,1
683,84,2,1
683,85,2,1
683,86,2,1
683,87,2,1
683,88,2,1
683,89,2,1
683,90,2,1
683,91,2,1
683,92,2,1
683,93,2,1
683,94,2,1
683,95,2,1
683,96,3,1
683,97,3,1
683,98,3,1
683,99,3,1
687,1,1,1
687,10,2,1
687,100,5,1
687,11,2,1
687,12,2,1
687,13,2,1
687,14,2,1
687,15,2,1
687,16,2,1
687,17,2,1
687,18,2,1
687,19,2,1
687,2,1,1
687,20,2,1
687,21,2,1
687,22,2,1
687,23,2,1
687,24,2,1
687,25,2,1
687,26,2,1
687,27,2,1
687,28,2,1
687,29,2,1
687,3,1,1
687,30,2,1
687,31,2,1
687,32,2,1
687,33,2,1
687,34,2,1
687,35,3,1
687,36,3,1
687,37,3,1
687,38,3,1
687,39,3,1
687,4,2,1
687,40,3,1
687,41,2,1
687,42,2,1
687,43,3,1
687,44,3,1
687,45,3,1
687,46,3,1
687,47,3,1
687,48,3,1
687,49,3,1
687,5,2,1
687,50,3,1
687,51,3,1
687,52,3,1
687,53,3,1
687,54,3,1
687,55,3,1
687,56,3,1
687,57,3,1
687,58,3,1
687,59,3,1
687,6,2,1
687,60,4,1
687,61,3,1
687,62,3,1
687,63,3,1
687,64,3,1
687,65,4,1
687,66,4,1
687,67,4,1
687,68,4,1
687,69,4,1
687,7,2,1
687,70,4,1
687,71,3,1
687,72,3,1
687,73,4,1
687,74,4,1
687,75,4,1
687,76,4,1
687,77,4,1
687,78,4,1
687,79,4,1
687,8,2,1
687,80,4,1
687,81,4,1
687,82,4,1
687,83,4,1
687,84,4,1
687,85,4,1
687,86,4,1
687,87,5,1
687,88,5,1
687,89,5,1
687,9,2,1
687,90,5,1
687,91,4,1
687,92,4,1
687,93,4,1
687,94,5,1
687,95,5,1
687,96,5,1
687,97,5,1
687,98,5,1
687,99,5,1
689,1,5,1
689,10,4,1
689,100,4,1
689,11,5,1
689,12,6,1
689,13,6,1
689,14,7,1
689,15,8,1
689,16,8,1
689,17,7,1
689,18,6,1
689,19,5,1
689,2,6,1
689,20,4,1
689,21,5,1
689,22,5,1
689,23,6,1
689,24,6,1
689,25,7,1
689,26,7,1
689,27,6,1
689,28,5,1
689,29,5,1
689,3,7,1
689,30,4,1
689,31,4,1
689,32,5,1
689,33,6,1
689,34,7,1
689,35,8,1
689,36,7,1
689,37,6,1
689,38,5,1
689,39,5,1
689,4,8,1
689,40,4,1
689,41,4,1
689,42,5,1
689,43,6,1
689,44,7,1
689,45,7,1
689,46,7,1
689,47,6,1
689,48,5,1
689,49,5,1
689,5,9,1
689,50,4,1
689,51,4,1
689,52,5,1
689,53,6,1
689,54,6,1
689,55,7,1
689,56,7,1
689,57,6,1
689,58,6,1
689,59,5,1
689,6,8,1
689,60,4,1
689,61,4,1
689,62,5,1
689,63,6,1
689,64,7,1
689,65,8,1
689,66,8,1
689,67,7,1
689,68,6,1
689,69,5,1
689,7,7,1
689,70,4,1
689,71,4,1
689,72,5,1
689,73,6,1
689,74,7,1
689,75,8,1
689,76,8,1
689,77,7,1
689,78,6,1
689,79,5,1
689,8,6,1
689,80,4,1
689,81,4,1
689,82,5,1
689,83,6,1
689,84,6,1
689,85,7,1
689,86,7,1
689,87,6,1
689,88,6,1
689,89,5,1
689,9,5,1
689,90,4,1
689,91,4,1
689,92,5,1
689,93,5,1
689,94,6,1
689,95,7,1
689,96,7,1
689,97,6,1
689,98,5,1
689,99,4,1
702,100,2,1
702,11,1,1
702,12,1,1
702,13,1,1
702,21,2,1
702,22,1,1
702,23,1,1
702,24,1,1
702,25,1,1
702,26,1,1
702,31,2,1
702,32,2,1
702,33,2,1
702,34,2,1
702,35,1,1
702,36,1,1
702,37,1,1
702,38,1,1
702,41,2,1
702,42,2,1
702,43,2,1
702,44,2,1
702,45,2,1
702,46,2,1
702,47,1,1
702,48,1,1
702,49,1,1
702,51,3,1
702,52,2,1
702,53,2,1
702,54,2,1
702,55,2,1
702,56,2,1
702,57,2,1
702,58,2,1
702,59,1,1
702,60,1,1
702,61,3,1
702,62,3,1
702,63,3,1
702,64,3,1
702,65,2,1
702,66,2,1
702,67,2,1
702,68,2,1
702,69,2,1
702,70,1,1
702,71,3,1
702,72,3,1
702,73,3,1
702,74,3,1
702,75,3,1
702,76,3,1
702,77,2,1
702,78,2,1
702,79,2,1
702,80,2,1
702,81,4,1
702,82,4,1
702,83,3,1
702,84,3,1
702,85,3,1
702,86,3,1
702,87,3,1
702,88,2,1
702,89,2,1
702,90,2,1
702,91,4,1
702,92,4,1
702,93,4,1
702,94,4,1
702,95,3,1
702,96,3,1
702,97,3,1
702,98,3,1
702,99,3,1
703,1,7,1
703,11,8,1
703,12,7,1
703,13,6,1
703,14,5,1
703,15,4,1
703,16,3,1
703,17,3,1
703,18,2,1
703,19,2,1
703,2,6,1
703,20,1,1
703,21,7,1
703,22,6,1
703,23,6,1
703,24,5,1
703,25,4,1
703,26,4,1
703,27,3,1
703,28,2,1
703,29,2,1
703,3,5,1
703,30,1,1
703,31,8,1
703,32,7,1
703,33,6,1
703,34,5,1
703,35,4,1
703,36,4,1
703,37,3,1
703,38,2,1
703,39,2,1
703,4,5,1
703,40,1,1
703,41,8,1
703,42,7,1
703,43,6,1
703,44,5,1
703,45,5,1
703,46,4,1
703,47,3,1
703,48,2,1
703,49,2,1
703,5,4,1
703,50,1,1
703,51,8,1
703,52,7,1
703,53,6,1
703,54,5,1
703,55,4,1
703,56,4,1
703,57,3,1
703,58,2,1
703,59,2,1
703,6,3,1
703,60,1,1
703,61,7,1
703,62,6,1
703,63,6,1
703,64,5,1
703,65,4,1
703,66,3,1
703,67,3,1
703,68,2,1
703,69,2,1
703,7,3,1
703,70,1,1
703,71,8,1
703,72,7,1
703,73,6,1
703,74,5,1
703,75,4,1
703,76,3,1
703,77,3,1
703,78,2,1
703,79,2,1
703,8,2,1
703,80,1,1
703,81,7,1
703,82,6,1
703,83,5,1
703,84,5,1
703,85,4,1
703,86,3,1
703,87,3,1
703,88,2,1
703,89,1,1
703,9,1,1
703,91,7,1
703,92,6,1
703,93,5,1
703,94,4,1
703,95,4,1
703,96,3,1
703,97,2,1
703,98,2,1
703,99,1,1
704,1,4,1
704,10,9,1
704,100,13,1
704,11,5,1
704,12,5,1
704,13,6,1
704,14,6,1
704,15,7,1
704,16,8,1
704,17,8,1
704,18,9,1
704,19,10,1
704,2,5,1
704,20,10,1
704,21,5,1
704,22,5,1
704,23,6,1
704,24,7,1
704,25,7,1
704,26,8,1
704,27,9,1
704,28,10,1
704,29,10,1
704,3,5,1
704,30,11,1
704,31,5,1
704,32,6,1
704,33,6,1
704,34,7,1
704,35,8,1
704,36,8,1
704,37,9,1
704,38,10,1
704,39,11,1
704,4,6,1
704,40,12,1
704,41,6,1
704,42,6,1
704,43,7,1
704,44,8,1
704,45,8,1
704,46,9,1
704,47,10,1
704,48,11,1
704,49,11,1
704,5,7,1
704,50,13,1
704,51,7,1
704,52,7,1
704,53,7,1
704,54,8,1
704,55,9,1
704,56,10,1
704,57,10,1
704,58,11,1
704,59,12,1
704,6,7,1
704,60,13,1
704,61,7,1
704,62,8,1
704,63,8,1
704,64,9,1
704,65,9,1
704,66,10,1
704,67,11,1
704,68,12,1
704,69,13,1
704,7,8,1
704,70,14,1
704,71,8,1
704,72,8,1
704,73,9,1
704,74,9,1
704,75,10,1
704,76,11,1
704,77,11,1
704,78,12,1
704,79,14,1
704,8,8,1
704,80,15,1
704,81,8,1
704,82,9,1
704,83,10,1
704,84,10,1
704,85,11,1
704,86,12,1
704,87,12,1
704,88,13,1
704,89,13,1
704,9,9,1
704,90,15,1
704,91,9,1
704,92,10,1
704,93,10,1
704,94,11,1
704,95,12,1
704,96,12,1
704,97,13,1
704,98,14,1
704,99,14,1
706,1,1,1
706,100,3,1
706,11,1,1
706,12,1,1
706,13,1,1
706,21,2,1
706,22,2,1
706,23,1,1
706,24,1,1
706,31,2,1
706,32,2,1
706,33,2,1
706,34,2,1
706,35,1,1
706,36,1,1
706,37,1,1
706,41,3,1
706,42,2,1
706,43,2,1
706,44,2,1
706,45,2,1
706,46,2,1
706,47,1,1
706,48,1,1
706,49,1,1
706,50,1,1
706,51,3,1
706,52,3,1
706,53,3,1
706,54,2,1
706,55,2,1
706,56,2,1
706,57,2,1
706,58,2,1
706,59,2,1
706,60,1,1
706,61,4,1
706,62,3,1
706,63,3,1
706,64,3,1
706,65,3,1
706,66,2,1
706,67,2,1
706,68,2,1
706,69,2,1
706,70,2,1
706,71,4,1
706,72,4,1
706,73,4,1
706,74,3,1
706,75,3,1
706,76,3,1
706,77,3,1
706,78,3,1
706,79,2,1
706,80,2,1
706,81,5,1
706,82,4,1
706,83,4,1
706,84,4,1
706,85,4,1
706,86,3,1
706,87,3,1
706,88,3,1
706,89,3,1
706,90,3,1
706,91,5,1
706,92,5,1
706,93,5,1
706,94,4,1
706,95,4,1
706,96,4,1
706,97,4,1
706,98,4,1
706,99,3,1
708,1,1,1
708,10,8,1
708,100,8,1
708,11,2,1
708,12,2,1
708,13,2,1
708,14,3,1
708,15,4,1
708,16,4,1
708,17,5,1
708,18,6,1
708,19,7,1
708,2,2,1
708,20,8,1
708,21,2,1
708,22,2,1
708,23,3,1
708,24,3,1
708,25,4,1
708,26,4,1
708,27,5,1
708,28,6,1
708,29,7,1
708,3,2,1
708,30,8,1
708,31,2,1
708,32,3,1
708,33,3,1
708,34,3,1
708,35,4,1
708,36,5,1
708,37,5,1
708,38,6,1
708,39,7,1
708,4,3,1
708,40,8,1
708,41,3,1
708,42,3,1
708,43,4,1
708,44,4,1
708,45,4,1
708,46,5,1
708,47,6,1
708,48,7,1
708,49,8,1
708,5,4,1
708,50,8,1
708,51,3,1
708,52,3,1
708,53,4,1
708,54,4,1
708,55,5,1
708,56,6,1
708,57,6,1
708,58,7,1
708,59,8,1
708,6,4,1
708,60,9,1
708,61,3,1
708,62,4,1
708,63,4,1
708,64,5,1
708,65,6,1
708,66,6,1
708,67,7,1
708,68,8,1
708,69,8,1
708,7,5,1
708,70,8,1
708,71,3,1
708,72,4,1
708,73,5,1
708,74,5,1
708,75,6,1
708,76,7,1
708,77,8,1
708,78,8,1
708,79,9,1
708,8,6,1
708,80,8,1
708,81,3,1
708,82,4,1
708,83,5,1
708,84,6,1
708,85,7,1
708,86,7,1
708,87,8,1
708,88,9,1
708,89,9,1
708,9,7,1
708,90,8,1
708,91,4,1
708,92,4,1
708,93,5,1
708,94,6,1
708,95,7,1
708,96,8,1
708,97,9,1
708,98,10,1
708,99,9,1
712,51,1,1
712,61,1,1
712,62,1,1
712,71,2,1
712,72,1,1
712,81,2,1
712,82,2,1
712,83,1,1
712,91,2,1
712,92,2,1
712,93,1,1
716,1,3,1
716,11,3,1
716,12,2,1
716,13,2,1
716,14,1,1
716,2,2,1
716,21,3,1
716,22,2,1
716,23,2,1
716,24,1,1
716,3,2,1
716,31,3,1
716,32,2,1
716,33,2,1
716,34,1,1
716,4,1,1
716,41,3,1
716,42,2,1
716,43,2,1
716,44,1,1
716,51,3,1
716,52,3,1
716,53,2,1
716,54,2,1
716,55,1,1
716,61,4,1
716,62,3,1
716,63,2,1
716,64,2,1
716,65,1,1
716,71,4,1
716,72,3,1
716,73,3,1
716,74,2,1
716,75,2,1
716,76,1,1
716,81,4,1
716,82,3,1
716,83,3,1
716,84,2,1
716,85,2,1
716,86,1,1
716,91,5,1
716,92,4,1
716,93,3,1
716,94,3,1
716,95,2,1
716,96,2,1
716,97,1,1
717,1,7,1
717,10,12,1
717,100,10,1
717,11,7,1
717,12,8,1
717,13,8,1
717,14,9,1
717,15,9,1
717,16,10,1
717,17,10,1
717,18,11,1
717,19,11,1
717,2,8,1
717,20,12,1
717,21,7,1
717,22,8,1
717,23,8,1
717,24,8,1
717,25,9,1
717,26,9,1
717,27,10,1
717,28,11,1
717,29,11,1
717,3,8,1
717,30,12,1
717,31,7,1
717,32,7,1
717,33,8,1
717,34,8,1
717,35,9,1
717,36,9,1
717,37,10,1
717,38,10,1
717,39,11,1
717,4,9,1
717,40,12,1
717,41,7,1
717,42,7,1
717,43,8,1
717,44,8,1
717,45,9,1
717,46,9,1
717,47,10,1
717,48,10,1
717,49,11,1
717,5,9,1
717,50,11,1
717,51,7,1
717,52,7,1
